"Comune";"Provincia";"Regione";"Nome";"Anno inserimento";"Data e ora inserimento";"Identificatore in OpenStreetMap";"Longitudine";"Latitudine";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-04-17T22:28:34Z";"1721214235";"10.3323512999999";"43.5514312";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-04-30T22:29:51Z";"1736735990";"10.394322";"43.5364168999999";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-06-01T19:34:49Z";"1665246571";"10.3048892999999";"43.5541308";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-06-04T22:31:25Z";"1776586347";"10.3336267999999";"43.5613238999999";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-06-16T10:14:18Z";"1634703491";"10.3086973";"43.5523906999999";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-08-08T22:45:56Z";"1857978243";"10.4035943";"43.5089102999999";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-11-13T16:46:24Z";"2012579591";"10.31889";"43.5539021";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-11-26T22:59:17Z";"2035599017";"10.3231336";"43.5156866";
"Livorno";"LIVORNO";"Toscana";"";"2012";"2012-11-27T20:27:57Z";"2037076060";"10.3176225";"43.5605204";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-03-22T17:24:48Z";"2214893977";"10.3061273999999";"43.5489867";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-04-18T13:42:02Z";"2271669541";"10.415803";"43.520271";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-04-18T13:42:02Z";"2271669542";"10.4159633";"43.5207879";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-05-09T20:07:35Z";"2297525346";"10.3430709";"43.5316692999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-06-21T20:00:53Z";"1448489142";"10.3414091999999";"43.5315238";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-06-22T20:09:02Z";"2356405982";"10.4088419";"43.5219452999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-06-27T19:19:43Z";"1666708167";"10.3259972999999";"43.5657276";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-07-05T10:09:15Z";"2374740120";"10.3305346";"43.5262283";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-07-05T11:36:33Z";"2374871006";"10.3256371";"43.5101626";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-07-05T14:22:53Z";"2375088115";"10.3194743";"43.5414415999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-07-06T21:36:39Z";"2376537087";"10.3319294";"43.4890829";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-07-06T22:11:41Z";"2376582486";"10.3320379";"43.5092056";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-07-06T22:11:41Z";"2376582490";"10.3319294999999";"43.5092535";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-07-06T22:11:41Z";"2376582493";"10.3321530999999";"43.5093480999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-07-06T22:11:41Z";"2376582495";"10.3320463";"43.509396";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-09-02T13:52:25Z";"1655379485";"10.3103663999999";"43.5409642999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-09-11T14:46:24Z";"2454193804";"10.3369382";"43.5573826999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-09-13T19:25:53Z";"2457153291";"10.3236278";"43.5225871";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-09-30T20:45:47Z";"2478207929";"10.3394402";"43.5520033";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-10-02T13:26:24Z";"2480062914";"10.3333475";"43.5040975";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-10-02T13:26:24Z";"2480062917";"10.3332763";"43.5041318999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-10-02T13:26:24Z";"2480062925";"10.3335465";"43.5043556999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-10-16T18:58:16Z";"2498738276";"10.3024466";"43.5502291";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-10-16T18:58:17Z";"2498738314";"10.3066377";"43.5514888";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-10-16T18:58:18Z";"2498738343";"10.299931";"43.5518283999999";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-10-16T18:58:59Z";"2018665701";"10.2952705";"43.5498702";
"Livorno";"LIVORNO";"Toscana";"";"2013";"2013-12-04T20:19:13Z";"2565296659";"10.3176705";"43.5580973";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-04-01T21:39:56Z";"2759555131";"10.3618979";"43.4608491999999";
"Livorno";"LIVORNO";"Toscana";"";"2014";"2014-07-23T15:59:53Z";"2975915036";"10.3871065999999";"43.4615901";
"Marciana";"LIVORNO";"Toscana";"";"2015";"2015-07-16T12:10:05Z";"1790502344";"10.1678578";"42.771436";
"Marciana";"LIVORNO";"Toscana";"Semaforo";"2011";"2011-06-14T07:06:41Z";"772781334";"10.1170545999999";"42.7739030999999";
"Piombino";"LIVORNO";"Toscana";"";"2010";"2010-03-29T06:07:45Z";"677294409";"10.5270392";"42.9224538";
"Piombino";"LIVORNO";"Toscana";"";"2010";"2010-05-03T07:50:17Z";"718429699";"10.7324549";"42.9995112";
"Rio Marina";"LIVORNO";"Toscana";"";"2012";"2012-04-30T11:05:04Z";"1736166587";"10.4250405";"42.8187976999999";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2012";"2012-05-28T08:03:19Z";"1768359089";"10.4785276";"43.4095353";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2013";"2013-02-21T16:51:09Z";"2165548064";"10.4412839";"43.4822841";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2015";"2015-04-15T17:11:50Z";"1627744611";"10.4298841";"43.4337415999999";
"Rosignano Marittimo";"LIVORNO";"Toscana";"";"2015";"2015-04-22T16:34:46Z";"3471596208";"10.4463494";"43.4208071999999";
"San Vincenzo";"LIVORNO";"Toscana";"postazione assistenza bagnanti";"2015";"2015-03-16T08:21:39Z";"3401392502";"10.5266254";"43.0344355";
"Buti";"PISA";"Toscana";"";"2012";"2012-03-15T09:12:43Z";"1675545084";"10.5556793";"43.7479872999999";
"Buti";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:05Z";"1675067632";"10.5546141";"43.7494672999999";
"Buti";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:07Z";"1675539211";"10.5556403";"43.7481628";
"Buti";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:07Z";"1675539212";"10.5554476";"43.7482642";
"Buti";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:07Z";"1675539213";"10.555311";"43.7484413";
"Buti";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:07Z";"1675539225";"10.5551803999999";"43.7486397999999";
"Buti";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:07Z";"1675539228";"10.5555842";"43.7487230999999";
"Buti";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:08Z";"1675545087";"10.5558776";"43.7482777";
"Calci";"PISA";"Toscana";"";"2012";"2012-03-15T00:00:27Z";"1675067613";"10.5527529999999";"43.7521412999999";
"Calci";"PISA";"Toscana";"";"2012";"2012-03-15T00:00:28Z";"1675067650";"10.5530772";"43.7508126";
"Calci";"PISA";"Toscana";"";"2012";"2012-03-15T00:04:39Z";"1675159430";"10.5530542999999";"43.7513349";
"Calci";"PISA";"Toscana";"";"2012";"2012-03-15T09:12:43Z";"1675545077";"10.5546887999999";"43.7479421";
"Calci";"PISA";"Toscana";"";"2012";"2012-03-15T09:12:43Z";"1675545085";"10.5550294";"43.7481982999999";
"Calci";"PISA";"Toscana";"";"2012";"2012-03-15T09:12:44Z";"1675545090";"10.5547912";"43.7484326";
"Calci";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:06Z";"1675067639";"10.5532512";"43.7502818";
"Calci";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:08Z";"1675545086";"10.5544797999999";"43.7482325";
"Calci";"PISA";"Toscana";"";"2012";"2012-03-15T09:27:08Z";"1675545088";"10.5544625";"43.7483882";
"Calci";"PISA";"Toscana";"RAI-TV";"2012";"2012-03-15T09:27:05Z";"1675067631";"10.5537205";"43.7494164";
"Cascina";"PISA";"Toscana";"";"2012";"2012-05-03T08:25:53Z";"1739016464";"10.4261725";"43.6362408";
"Castellina Marittima";"PISA";"Toscana";"";"2011";"2011-06-03T21:00:28Z";"1311051301";"10.5032774";"43.383389";
"Castellina Marittima";"PISA";"Toscana";"";"2011";"2011-06-03T21:00:28Z";"1311051303";"10.503199";"43.38356";
"Chianni";"PISA";"Toscana";"";"2014";"2014-04-26T09:52:21Z";"2817526965";"10.6036277";"43.4138899";
"Chianni";"PISA";"Toscana";"";"2014";"2014-04-26T09:52:21Z";"2817526966";"10.6038926999999";"43.4139895";
"Chianni";"PISA";"Toscana";"";"2014";"2014-04-26T09:52:21Z";"2817526970";"10.6013436999999";"43.4147612";
"Chianni";"PISA";"Toscana";"";"2014";"2014-04-26T09:52:21Z";"2817526974";"10.6006819";"43.4148025";
"Pisa";"PISA";"Toscana";"";"2012";"2012-05-21T09:28:26Z";"1760706869";"10.4063707";"43.6519806";
"Pisa";"PISA";"Toscana";"";"2012";"2012-12-28T00:46:46Z";"2085259981";"10.3740872999999";"43.7096619";
"Pisa";"PISA";"Toscana";"";"2015";"2015-06-01T14:57:33Z";"1738947272";"10.4215708";"43.6377075999999";
"Pisa";"PISA";"Toscana";"";"2015";"2015-10-02T10:02:01Z";"3768679895";"10.3886783";"43.7243641";
"Pisa";"PISA";"Toscana";"";"2016";"2016-01-15T21:36:48Z";"3948868407";"10.3549487";"43.6392846";
"Volterra";"PISA";"Toscana";"";"2012";"2012-03-18T16:22:23Z";"1680109008";"10.8081391";"43.3554025999999";
"Volterra";"PISA";"Toscana";"";"2012";"2012-03-18T16:22:23Z";"1680109017";"10.8087152";"43.3557235999999";
"Volterra";"PISA";"Toscana";"";"2013";"2013-06-04T19:48:07Z";"2332208199";"10.8504077999999";"43.4123305999999";
"CASCIANA TERME LARI";"PISA";"Toscana";"";"2012";"2012-04-30T20:32:19Z";"1736652076";"10.6159862";"43.5015965999999";
"CASCIANA TERME LARI";"PISA";"Toscana";"";"2012";"2012-04-30T20:34:11Z";"1623502617";"10.6160625";"43.5026082999999";
"Anghiari";"AREZZO";"Toscana";"";"2014";"2014-08-06T12:55:28Z";"2999779490";"12.0545145";"43.5401063999999";
"Arezzo";"AREZZO";"Toscana";"";"2012";"2012-01-06T09:46:48Z";"1579291900";"11.8074779";"43.4478421";
"Arezzo";"AREZZO";"Toscana";"";"2012";"2012-01-06T10:49:32Z";"1579317878";"11.8145270999999";"43.5025465";
"Arezzo";"AREZZO";"Toscana";"";"2012";"2012-12-14T19:15:33Z";"2066961527";"11.854466";"43.3653145999999";
"Arezzo";"AREZZO";"Toscana";"";"2015";"2015-06-27T09:25:16Z";"3621388839";"11.8397599";"43.4614997999999";
"Arezzo";"AREZZO";"Toscana";"Vedetta Lignano";"2015";"2015-07-22T10:26:31Z";"3661434014";"11.8833495";"43.4051581";
"Caprese Michelangelo";"AREZZO";"Toscana";"";"2011";"2011-05-06T10:59:36Z";"1274173669";"11.9464963";"43.6189997";
"Civitella in Val di Chiana";"AREZZO";"Toscana";"";"2014";"2014-11-23T16:03:33Z";"3161601018";"11.690556";"43.4042776";
"Cortona";"AREZZO";"Toscana";"";"2009";"2009-11-19T09:27:23Z";"566972593";"12.0028536";"43.3121733999999";
"Sansepolcro";"AREZZO";"Toscana";"";"2012";"2012-12-19T09:51:15Z";"2074321326";"12.1219933";"43.5718281999999";
"Subbiano";"AREZZO";"Toscana";"";"2011";"2011-05-06T10:59:32Z";"1274173559";"11.9460063";"43.6187843";
"Subbiano";"AREZZO";"Toscana";"";"2011";"2011-05-06T10:59:34Z";"1274173622";"11.9458182";"43.6193639";
"Subbiano";"AREZZO";"Toscana";"";"2011";"2011-05-06T10:59:35Z";"1274173645";"11.9427686";"43.6238995";
"Terranuova Bracciolini";"AREZZO";"Toscana";"";"2012";"2012-01-07T07:33:48Z";"1580625955";"11.5822128";"43.5405826";
"Terranuova Bracciolini";"AREZZO";"Toscana";"";"2012";"2012-12-15T22:19:52Z";"2068998016";"11.596657";"43.5346344";
"CASTELFRANCO PIANDISCO'";"AREZZO";"Toscana";"";"2011";"2011-02-12T17:40:17Z";"1149312967";"11.6031674";"43.6524669";
"CASTELFRANCO PIANDISCO'";"AREZZO";"Toscana";"";"2013";"2013-05-03T15:56:03Z";"2290525182";"11.6030944999999";"43.6525248";
"CASTELFRANCO PIANDISCO'";"AREZZO";"Toscana";"Poggio Montrago";"2013";"2013-10-28T14:39:06Z";"1149313854";"11.6038359999999";"43.6543187999999";
"Castellina in Chianti";"SIENA";"Toscana";"";"2012";"2012-11-19T11:56:53Z";"2021407144";"11.2750409";"43.4737565";
"Castelnuovo Berardenga";"SIENA";"Toscana";"";"2012";"2012-12-09T16:02:50Z";"2058170260";"11.3357040999999";"43.4241061";
"Castelnuovo Berardenga";"SIENA";"Toscana";"IZ5OQO";"2012";"2012-07-02T18:28:26Z";"1810245687";"11.4152813";"43.3547906";
"Chianciano Terme";"SIENA";"Toscana";"";"2013";"2013-05-13T13:44:04Z";"1088229252";"11.8022510999999";"43.0531116";
"Chiusi";"SIENA";"Toscana";"";"2012";"2012-12-15T07:45:50Z";"2068039118";"11.9616884999999";"43.0028209999999";
"Radicofani";"SIENA";"Toscana";"";"2011";"2011-06-19T17:13:27Z";"1331080179";"11.7687171999999";"42.8985172";
"San Giovanni d'Asso";"SIENA";"Toscana";"";"2013";"2013-05-28T21:01:04Z";"2323671800";"11.5825908";"43.1454199";
"Arcidosso";"GROSSETO";"Toscana";"";"2011";"2011-05-28T23:11:59Z";"1304225738";"11.4776773999999";"42.8551335";
"Arcidosso";"GROSSETO";"Toscana";"";"2015";"2015-12-04T10:47:59Z";"3876058939";"11.5088665";"42.8916906999999";
"Castell'Azzara";"GROSSETO";"Toscana";"";"2011";"2011-06-18T16:30:44Z";"1329784888";"11.6756016";"42.7667222999999";
"Castiglione della Pescaia";"GROSSETO";"Toscana";"";"2013";"2013-09-27T21:27:53Z";"2474317676";"10.8437563";"42.8294799999999";
"Gavorrano";"GROSSETO";"Toscana";"";"2012";"2012-11-16T11:33:21Z";"2016376452";"10.9064679";"42.917926";
"Grosseto";"GROSSETO";"Toscana";"";"2010";"2010-04-12T12:25:49Z";"694194214";"10.9776638";"42.7482965";
"Grosseto";"GROSSETO";"Toscana";"";"2012";"2012-11-29T14:01:37Z";"2039950334";"11.0742040999999";"42.7571738999999";
"Massa Marittima";"GROSSETO";"Toscana";"Campanile";"2013";"2013-05-12T06:54:39Z";"1743748331";"10.8882856";"43.0494571999999";
"Monte Argentario";"GROSSETO";"Toscana";"";"2012";"2012-08-26T10:30:24Z";"392657636";"11.1636861";"42.3937336999999";
"Monte Argentario";"GROSSETO";"Toscana";"";"2012";"2012-08-26T10:53:34Z";"1738902365";"11.1642592";"42.3932745999999";
"Monte Argentario";"GROSSETO";"Toscana";"";"2012";"2012-08-26T10:53:34Z";"1883567738";"11.1698097";"42.3866463";
"Monte Argentario";"GROSSETO";"Toscana";"";"2012";"2012-08-26T10:53:34Z";"1883567741";"11.1695136";"42.3868938";
"Monte Argentario";"GROSSETO";"Toscana";"";"2012";"2012-08-26T10:53:34Z";"1883567744";"11.1654278";"42.3925631999999";
"Monte Argentario";"GROSSETO";"Toscana";"";"2012";"2012-08-26T10:53:34Z";"1883567760";"11.1645053999999";"42.3930908999999";
"Monte Argentario";"GROSSETO";"Toscana";"";"2012";"2012-08-26T10:53:34Z";"1883567783";"11.1657604999999";"42.3936611999999";
"Monte Argentario";"GROSSETO";"Toscana";"";"2012";"2012-08-26T11:03:38Z";"1883596665";"11.1547328";"42.4086316";
"Monte Argentario";"GROSSETO";"Toscana";"";"2012";"2012-08-26T11:03:38Z";"1883596666";"11.1542642999999";"42.4087091";
"Roccastrada";"GROSSETO";"Toscana";"Torre dell'Orologio";"2015";"2015-07-30T16:52:19Z";"3673731414";"11.1683199";"43.0091115999999";
"Scarlino";"GROSSETO";"Toscana";"";"2012";"2012-08-12T17:12:03Z";"432786123";"10.7829836";"42.8871447";
"Scarlino";"GROSSETO";"Toscana";"";"2014";"2014-06-26T16:29:39Z";"2934452284";"10.7731277999999";"42.8632563";
"Assisi";"PERUGIA";"Umbria";"";"2010";"2010-04-13T20:15:16Z";"695808688";"12.6672484999999";"43.0376649999999";
"Assisi";"PERUGIA";"Umbria";"";"2013";"2013-02-09T13:05:48Z";"2147695969";"12.6756972";"43.0533460999999";
"Assisi";"PERUGIA";"Umbria";"";"2013";"2013-02-09T13:05:48Z";"2147695972";"12.6762318";"43.0533942";
"Assisi";"PERUGIA";"Umbria";"";"2013";"2013-02-09T13:05:49Z";"2147695975";"12.6761865";"43.0535134";
"Citta' di Castello";"PERUGIA";"Umbria";"";"2011";"2011-09-27T23:25:48Z";"1447548273";"12.2226745";"43.4870084";
"Citta' di Castello";"PERUGIA";"Umbria";"";"2012";"2012-08-27T08:28:29Z";"1884993916";"12.2329918";"43.4729332";
"Citta' di Castello";"PERUGIA";"Umbria";"";"2014";"2014-09-22T08:57:20Z";"3090364975";"12.20318";"43.4982925999999";
"Collazzone";"PERUGIA";"Umbria";"Torre San Michele";"2014";"2014-05-28T09:23:46Z";"2884976368";"12.4357092999999";"42.8991997999999";
"Foligno";"PERUGIA";"Umbria";"";"2013";"2013-05-11T08:20:26Z";"2299274350";"12.7544591999999";"43.0318405";
"Foligno";"PERUGIA";"Umbria";"";"2013";"2013-05-11T08:20:26Z";"2299274351";"12.754756";"43.0319438";
"Foligno";"PERUGIA";"Umbria";"Ripetitore tv";"2012";"2012-11-21T08:39:58Z";"2024465194";"12.7785945";"42.9885486";
"Fossato di Vico";"PERUGIA";"Umbria";"";"2013";"2013-04-07T14:08:48Z";"2255367939";"12.7842409";"43.2822719999999";
"Fossato di Vico";"PERUGIA";"Umbria";"";"2014";"2014-10-21T19:25:24Z";"3142493458";"12.7986584";"43.2970262999999";
"Montefalco";"PERUGIA";"Umbria";"";"2012";"2012-03-13T00:06:44Z";"1672836494";"12.6497058";"42.8901162";
"Montone";"PERUGIA";"Umbria";"";"2012";"2012-12-17T19:41:38Z";"2071942591";"12.2982414";"43.3531261999999";
"Perugia";"PERUGIA";"Umbria";"";"2012";"2012-12-17T20:24:02Z";"2072019043";"12.4758803999999";"43.0918842";
"Perugia";"PERUGIA";"Umbria";"";"2013";"2013-09-02T23:16:31Z";"2443516320";"12.3601711";"43.1062901";
"Perugia";"PERUGIA";"Umbria";"";"2014";"2014-09-16T08:56:49Z";"3079775326";"12.4520157";"43.1281933";
"Perugia";"PERUGIA";"Umbria";"";"2014";"2014-12-01T12:40:48Z";"3214001295";"12.5150732999999";"43.1541733999999";
"Spoleto";"PERUGIA";"Umbria";"";"2015";"2015-04-17T09:59:56Z";"3461319053";"12.748571";"42.7284865";
"Torgiano";"PERUGIA";"Umbria";"";"2012";"2012-05-02T08:30:10Z";"1738041227";"12.4199845999999";"43.0551043";
"Trevi";"PERUGIA";"Umbria";"";"2013";"2013-09-18T20:10:42Z";"2463282334";"12.7478075";"42.8772048";
"Acquasparta";"TERNI";"Umbria";"";"2012";"2012-08-12T19:05:39Z";"1863444590";"12.4955759";"42.7162367999999";
"Amelia";"TERNI";"Umbria";"";"2014";"2014-10-19T13:59:35Z";"2961012107";"12.4142888";"42.5537238";
"Amelia";"TERNI";"Umbria";"Ripetitore Rai - Radio Tv";"2013";"2013-03-02T19:06:45Z";"2181976697";"12.4242724";"42.5526731";
"Montecchio";"TERNI";"Umbria";"Torre Civica medievale";"2015";"2015-02-25T06:45:40Z";"3371333608";"12.2857036999999";"42.6629662";
"Montecchio";"TERNI";"Umbria";"Torre del castello di Petroro";"2015";"2015-02-27T12:15:49Z";"3374635928";"12.2960603";"42.680044";
"Montecchio";"TERNI";"Umbria";"Torre del Monastero di S. Andrea";"2015";"2015-02-27T12:14:03Z";"3374636124";"12.2983522";"42.6531123999999";
"Narni";"TERNI";"Umbria";"";"2012";"2012-06-23T18:16:03Z";"1799686892";"12.5123038";"42.4983392999999";
"Narni";"TERNI";"Umbria";"";"2012";"2012-06-24T06:18:51Z";"1800180529";"12.4315852";"42.4427128999999";
"Narni";"TERNI";"Umbria";"";"2012";"2012-06-24T06:18:51Z";"1800180530";"12.4316333";"42.4429488999999";
"Narni";"TERNI";"Umbria";"";"2012";"2012-06-24T06:18:51Z";"1800180531";"12.4317776";"42.4430721";
"Narni";"TERNI";"Umbria";"";"2012";"2012-06-24T06:18:51Z";"1800180532";"12.4318682";"42.4431701999999";
"Narni";"TERNI";"Umbria";"";"2012";"2012-06-24T06:18:51Z";"1800180533";"12.4328074999999";"42.4443423";
"Narni";"TERNI";"Umbria";"";"2012";"2012-06-24T06:18:51Z";"1800180534";"12.4326734";"42.4445491";
"Narni";"TERNI";"Umbria";"";"2012";"2012-06-24T06:18:52Z";"1800180535";"12.4318955";"42.4449716";
"San Gemini";"TERNI";"Umbria";"";"2012";"2012-01-04T16:19:54Z";"1576957964";"12.548942";"42.6299429999999";
"San Venanzo";"TERNI";"Umbria";"";"2012";"2012-05-02T08:57:27Z";"1738059768";"12.2094283";"42.817748";
"San Venanzo";"TERNI";"Umbria";"";"2012";"2012-05-02T08:57:27Z";"1738059769";"12.2087810999999";"42.8181373999999";
"Terni";"TERNI";"Umbria";"";"2012";"2012-01-04T16:07:37Z";"1576944814";"12.6008466";"42.5880621";
"Terni";"TERNI";"Umbria";"";"2012";"2012-03-30T18:12:45Z";"1698208196";"12.7024919999999";"42.5467810999999";
"Terni";"TERNI";"Umbria";"";"2013";"2013-01-28T20:42:05Z";"2132962510";"12.6876595";"42.5689412999999";
"Terni";"TERNI";"Umbria";"Ripetitore Rai - Radio TV";"2014";"2014-05-10T08:58:08Z";"2847640554";"12.691147";"42.5337213";
"Acquapendente";"VITERBO";"Lazio";"";"2012";"2012-06-14T21:01:23Z";"1452907107";"11.8912487";"42.7914985999999";
"Canino";"VITERBO";"Lazio";"";"2011";"2011-02-02T20:32:17Z";"1132753331";"11.6322387";"42.4298146";
"Civita Castellana";"VITERBO";"Lazio";"";"2012";"2012-06-24T07:31:29Z";"1800231299";"12.4952079";"42.2905836999999";
"Gradoli";"VITERBO";"Lazio";"Torretta avvistamento antincendio";"2015";"2015-05-13T14:07:03Z";"3514866461";"11.8411311";"42.6178974999999";
"Orte";"VITERBO";"Lazio";"";"2013";"2013-01-30T08:51:30Z";"2134620486";"12.4118099";"42.4392763";
"Valentano";"VITERBO";"Lazio";"Torre campanaria della chiesa collegiata";"2015";"2015-05-16T16:12:11Z";"3478310572";"11.8186665";"42.5686395";
"Valentano";"VITERBO";"Lazio";"Torre ottagonale del Castello Farnese";"2015";"2015-04-26T09:16:42Z";"3478311448";"11.8189548";"42.5680869999999";
"Vetralla";"VITERBO";"Lazio";"";"2015";"2015-05-23T14:34:37Z";"2400055808";"12.1428359";"42.3260024";
"Viterbo";"VITERBO";"Lazio";"";"2010";"2010-09-09T20:11:06Z";"904441934";"12.2128908";"42.5530615999999";
"Cantalice";"RIETI";"Lazio";"Torrione del Cassero";"2011";"2011-06-23T16:07:32Z";"1335658265";"12.9056061";"42.4670496";
"Poggio Nativo";"RIETI";"Lazio";"";"2012";"2012-05-05T21:20:08Z";"1741975956";"12.8009763";"42.1946141999999";
"Posta";"RIETI";"Lazio";"";"2015";"2015-07-27T00:32:19Z";"3667890997";"13.0911665999999";"42.5087723999999";
"Rieti";"RIETI";"Lazio";"Ciminiera";"2015";"2015-12-08T15:54:18Z";"3883456020";"12.8525816";"42.4123546";
"Rieti";"RIETI";"Lazio";"Ciminiera";"2015";"2015-12-08T15:54:20Z";"3883456133";"12.8588897";"42.4123621";
"Roccantica";"RIETI";"Lazio";"";"2013";"2013-04-19T17:42:49Z";"2272874793";"12.693504";"42.3212124";
"Scandriglia";"RIETI";"Lazio";"";"2012";"2012-05-01T18:22:44Z";"1737549146";"12.8422383999999";"42.1552602";
"Albano Laziale";"ROMA";"Lazio";"";"2013";"2013-05-22T10:14:11Z";"2315673198";"12.6569155";"41.7269453999999";
"Ariccia";"ROMA";"Lazio";"Monte Gentile";"2015";"2015-12-30T15:26:19Z";"3913323711";"12.6893565";"41.726944";
"Capranica Prenestina";"ROMA";"Lazio";"";"2012";"2012-12-18T11:27:41Z";"1805687611";"12.9299452";"41.9120743";
"Capranica Prenestina";"ROMA";"Lazio";"";"2012";"2012-12-18T11:27:41Z";"1881209455";"12.927915";"41.9142328";
"Capranica Prenestina";"ROMA";"Lazio";"Monte Guadagnolo - Piazza del Redentore";"2015";"2015-12-30T15:26:19Z";"3913323712";"12.928065";"41.912785";
"Castel Gandolfo";"ROMA";"Lazio";"Palazzo Apostolico";"2015";"2015-12-30T15:26:19Z";"3913323716";"12.6503879";"41.7469193";
