Operatore,Data,StatoAttivazione,Comune,Provincia,Identificatore
H3G ITALIA,13/09/2011,REALIZZATO,TORREANO,UD,1322783235
H3G ITALIA,13/09/2011,REALIZZATO,TORREANO,UD,1322783278
H3G ITALIA,13/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,UD,2638812367
H3G ITALIA,13/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,UD,1943034917
H3G ITALIA,15/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,UD,1738240164
H3G ITALIA,15/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,UD,1738240165
H3G ITALIA,15/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,UD,3149649084
H3G ITALIA,15/09/2011,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,UD,2316429768
H3G ITALIA,15/09/2011,REALIZZATO,SAN QUIRINO,UD,1837078134
H3G ITALIA,15/09/2011,REALIZZATO,SAN QUIRINO,PN,1837078135
H3G ITALIA,16/09/2011,REALIZZATO,SAN QUIRINO,PN,1837078136
H3G ITALIA,16/09/2011,REALIZZATO,SAN QUIRINO,PN,1837078137
H3G ITALIA,16/09/2011,REALIZZATO,SAN QUIRINO,PN,1837078138
H3G ITALIA,16/09/2011,REALIZZATO,SAN QUIRINO,PN,1838228350
H3G ITALIA,16/09/2011,REALIZZATO,UDINE,PN,1937162304
H3G ITALIA,16/09/2011,REALIZZATO,UDINE,PN,1937162304
H3G ITALIA,20/09/2011,REALIZZATO,UDINE,PN,1120550590
H3G ITALIA,20/09/2011,REALIZZATO,UDINE,PN,3610490571
H3G ITALIA,20/09/2011,REALIZZATO,UDINE,PN,530526914
H3G ITALIA,20/09/2011,REALIZZATO,UDINE,PN,541391298
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,PN,1799258463
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,PN,330291069
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,PN,1928890181
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,PN,1345803264
H3G ITALIA,20/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,PN,3125918874
H3G ITALIA,23/09/2011,REALIZZATO,MUZZANA DEL TURGNANO,PN,3125918876
H3G ITALIA,23/09/2011,REALIZZATO,PALAZZOLO DELLO STELLA,PN,3125920351
H3G ITALIA,23/09/2011,REALIZZATO,PALAZZOLO DELLO STELLA,UD,3125920352
H3G ITALIA,23/09/2011,REALIZZATO,PALAZZOLO DELLO STELLA,UD,3577352216
H3G ITALIA,23/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,3577352511
H3G ITALIA,23/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,3577352231
H3G ITALIA,26/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,3125920348
H3G ITALIA,26/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,3212723854
H3G ITALIA,26/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,3263050174
H3G ITALIA,26/09/2011,REALIZZATO,SAN DANIELE DEL FRIULI,UD,3263070315
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,3294371608
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,3294446946
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,3294445146
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,3294447485
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,1749636989
H3G ITALIA,26/09/2011,REALIZZATO,BUIA,UD,3296399790
H3G ITALIA,26/09/2011,REALIZZATO,RUDA,UD,3296390434
H3G ITALIA,26/09/2011,REALIZZATO,RUDA,UD,3296389886
H3G ITALIA,28/09/2011,REALIZZATO,RUDA,UD,3296390862
H3G ITALIA,28/09/2011,REALIZZATO,RUDA,UD,3296390286
H3G ITALIA,28/09/2011,REALIZZATO,RUDA,PN,3577348464
H3G ITALIA,28/09/2011,REALIZZATO,RUDA,PN,3577348469
H3G ITALIA,28/09/2011,REALIZZATO,MORTEGLIANO,PN,3615839384
H3G ITALIA,28/09/2011,REALIZZATO,MORTEGLIANO,PN,1241328394
H3G ITALIA,29/09/2011,REALIZZATO,MORTEGLIANO,PN,3280496647
H3G ITALIA,29/09/2011,REALIZZATO,MORTEGLIANO,PN,3280496648
H3G ITALIA,29/09/2011,REALIZZATO,MORTEGLIANO,PN,2522961234
H3G ITALIA,29/09/2011,REALIZZATO,MORTEGLIANO,PN,2949353990
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,PN,2949355936
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,UD,3271222751
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,UD,2571246699
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,UD,2751725113
H3G ITALIA,29/09/2011,REALIZZATO,TARVISIO,UD,3221879869
H3G ITALIA,29/09/2011,REALIZZATO,VILLA SANTINA,UD,2753550626
H3G ITALIA,29/09/2011,REALIZZATO,VILLA SANTINA,UD,2753550642
H3G ITALIA,03/10/2011,REALIZZATO,VILLA SANTINA,UD,2753583120
H3G ITALIA,03/10/2011,REALIZZATO,VILLA SANTINA,UD,2753611434
H3G ITALIA,03/10/2011,REALIZZATO,VILLA SANTINA,UD,2769479947
H3G ITALIA,03/10/2011,REALIZZATO,VILLA SANTINA,UD,2817882055
H3G ITALIA,03/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,3221879870
H3G ITALIA,03/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,3221880044
H3G ITALIA,05/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,3221880091
H3G ITALIA,05/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,3221883054
H3G ITALIA,05/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,3265024164
H3G ITALIA,05/10/2011,REALIZZATO,TERZO D'AQUILEIA,UD,3265023887
H3G ITALIA,11/10/2011,REALIZZATO,DOGNA,UD,3400476935
H3G ITALIA,27/01/2012,REALIZZATO,ROMANS D'ISONZO,PN,3400476936
H3G ITALIA,27/01/2012,REALIZZATO,ROMANS D'ISONZO,PN,3400476939
H3G ITALIA,27/01/2012,REALIZZATO,ROMANS D'ISONZO,PN,3400476940
H3G ITALIA,30/01/2012,REALIZZATO,MARANO LAGUNARE,PN,3400476941
H3G ITALIA,30/01/2012,REALIZZATO,MARANO LAGUNARE,PN,3400477023
H3G ITALIA,30/01/2012,REALIZZATO,MARANO LAGUNARE,PN,3400477026
H3G ITALIA,30/01/2012,REALIZZATO,MARANO LAGUNARE,PN,3400477027
H3G ITALIA,30/01/2012,REALIZZATO,VISCO,PN,3400477028
H3G ITALIA,30/01/2012,REALIZZATO,VISCO,PN,3400477029
H3G ITALIA,02/02/2012,REALIZZATO,VISCO,PN,3400477030
H3G ITALIA,02/02/2012,REALIZZATO,VISCO,PN,3400477031
H3G ITALIA,02/02/2012,REALIZZATO,VISCO,PN,3400475243
H3G ITALIA,02/02/2012,REALIZZATO,VISCO,PN,3400477032
H3G ITALIA,02/02/2012,REALIZZATO,VISCO,PN,3577367122
H3G ITALIA,02/02/2012,REALIZZATO,VISCO,PN,3577367080
H3G ITALIA,03/02/2012,REALIZZATO,VISCO,PN,3577377806
H3G ITALIA,06/02/2012,REALIZZATO,FAGAGNA,UD,1504612701
H3G ITALIA,06/02/2012,REALIZZATO,FAGAGNA,UD,2938798052
H3G ITALIA,06/02/2012,REALIZZATO,FAGAGNA,UD,2950582990
H3G ITALIA,06/02/2012,REALIZZATO,FAGAGNA,UD,2950582991
H3G ITALIA,06/02/2012,REALIZZATO,FAGAGNA,UD,2950583001
H3G ITALIA,06/02/2012,REALIZZATO,FAGAGNA,UD,3993769993
H3G ITALIA,07/02/2012,REALIZZATO,FAGAGNA,UD,2123868375
H3G ITALIA,07/02/2012,REALIZZATO,FAGAGNA,UD,2704811263
H3G ITALIA,07/02/2012,REALIZZATO,FAGAGNA,UD,2297876798
H3G ITALIA,07/02/2012,REALIZZATO,DIGNANO,UD,3467236990
H3G ITALIA,07/02/2012,REALIZZATO,DIGNANO,UD,3577352235
H3G ITALIA,07/02/2012,REALIZZATO,DIGNANO,UD,3034948606
H3G ITALIA,07/02/2012,REALIZZATO,DIGNANO,UD,3136600407
H3G ITALIA,07/02/2012,DA REALIZZARE,DIGNANO,UD,3749359000
H3G ITALIA,07/02/2012,DA REALIZZARE,DIGNANO,UD,1525438703
H3G ITALIA,13/02/2012,DA REALIZZARE,DIGNANO,UD,2949358702
H3G ITALIA,13/02/2012,DA REALIZZARE,DIGNANO,UD,2949384539
H3G ITALIA,13/02/2012,DA REALIZZARE,PAVIA DI UDINE,UD,2949384550
H3G ITALIA,13/02/2012,DA REALIZZARE,PAVIA DI UDINE,UD,3293219990
H3G ITALIA,13/02/2012,REALIZZATO,PAVIA DI UDINE,UD,3293220171
H3G ITALIA,13/02/2012,REALIZZATO,PAVIA DI UDINE,UD,3293220188
H3G ITALIA,19/02/2012,REALIZZATO,PAVIA DI UDINE,UD,3293220438
H3G ITALIA,22/02/2012,REALIZZATO,PAVIA DI UDINE,UD,3293222501
H3G ITALIA,22/02/2012,REALIZZATO,PAVIA DI UDINE,UD,2949384538
H3G ITALIA,22/02/2012,REALIZZATO,PAVIA DI UDINE,UD,2949384545
H3G ITALIA,23/02/2012,REALIZZATO,PAVIA DI UDINE,UD,303975732
H3G ITALIA,23/02/2012,REALIZZATO,GEMONA DEL FRIULI,UD,3593386533
H3G ITALIA,23/02/2012,REALIZZATO,GEMONA DEL FRIULI,UD,3593386534
H3G ITALIA,23/02/2012,REALIZZATO,GEMONA DEL FRIULI,UD,2938919334
H3G ITALIA,23/02/2012,REALIZZATO,GEMONA DEL FRIULI,UD,2949401196
H3G ITALIA,23/02/2012,REALIZZATO,GEMONA DEL FRIULI,UD,3406181458
H3G ITALIA,23/02/2012,REALIZZATO,GEMONA DEL FRIULI,UD,3946907090
H3G ITALIA,29/02/2012,REALIZZATO,TRIESTE,UD,2817467281
H3G ITALIA,29/02/2012,REALIZZATO,TRIESTE,UD,2817467288
H3G ITALIA,29/02/2012,REALIZZATO,TRIESTE,UD,2817440853
H3G ITALIA,29/02/2012,REALIZZATO,TRIESTE,PN,2604876530
H3G ITALIA,29/02/2012,REALIZZATO,PORCIA,PN,1659830994
H3G ITALIA,29/02/2012,REALIZZATO,PORCIA,PN,583010845
H3G ITALIA,29/02/2012,REALIZZATO,PORCIA,PN,1584143404
H3G ITALIA,29/02/2012,REALIZZATO,PORCIA,PN,1586034707
H3G ITALIA,29/02/2012,REALIZZATO,PORCIA,PN,2812313041
H3G ITALIA,23/05/2012,REALIZZATO,SAN DANIELE DEL FRIULI,UD,2141868572
H3G ITALIA,23/05/2012,REALIZZATO,SAN DANIELE DEL FRIULI,UD,2053197027
H3G ITALIA,23/05/2012,REALIZZATO,SAN DANIELE DEL FRIULI,UD,2517724314
H3G ITALIA,23/05/2012,REALIZZATO,SAN DANIELE DEL FRIULI,UD,1613549418
H3G ITALIA,23/05/2012,REALIZZATO,ARBA,UD,1617213906
H3G ITALIA,23/05/2012,REALIZZATO,TRIESTE,UD,1617213913
H3G ITALIA,23/05/2012,REALIZZATO,AVIANO,UD,2344425833
H3G ITALIA,23/05/2012,REALIZZATO,AVIANO,UD,1617213627
H3G ITALIA,23/05/2012,REALIZZATO,AVIANO,UD,1617213895
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,UD,1590117598
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,UD,2573917487
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,3191436189
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,3327373720
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,3328198374
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,3348353632
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,3191436190
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,3368796093
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,2103477727
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,2152588713
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,2258961765
H3G ITALIA,24/05/2012,REALIZZATO,AVIANO,PN,2293894260
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,PN,2293894343
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,PN,2275105028
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,PN,2387996889
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,PN,1214083488
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,PN,2557985490
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,PN,2559310927
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,PN,2560800699
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,PN,2560800715
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,2768357546
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,1595616381
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,2374361841
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,2374361892
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,2553637273
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,2378868143
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,2060154382
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,2060154386
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,2060154395
H3G ITALIA,24/05/2012,REALIZZATO,MONTEREALE VALCELLINA,UD,2847303226
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,3206863606
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2293894356
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2293894368
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2386979122
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2118509643
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2118548103
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2481957948
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2060734693
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2060734710
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2060754490
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2060754509
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2053032923
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2275313284
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2734584777
H3G ITALIA,24/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,1768195862
H3G ITALIA,29/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2869436461
H3G ITALIA,29/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,2869437723
H3G ITALIA,29/05/2012,REALIZZATO,POZZUOLO DEL FRIULI,UD,3213886777
H3G ITALIA,29/05/2012,REALIZZATO,MANIAGO,UD,3213886783
H3G ITALIA,29/05/2012,REALIZZATO,MANIAGO,UD,2711230550
H3G ITALIA,29/05/2012,REALIZZATO,MANIAGO,UD,2711230631
H3G ITALIA,29/05/2012,REALIZZATO,MANIAGO,UD,2782484291
H3G ITALIA,29/05/2012,REALIZZATO,MANIAGO,UD,2711805572
H3G ITALIA,29/05/2012,REALIZZATO,MANIAGO,UD,3315487837
H3G ITALIA,30/05/2012,REALIZZATO,MANIAGO,UD,1640057922
H3G ITALIA,30/05/2012,REALIZZATO,MANIAGO,UD,2422057367
H3G ITALIA,30/05/2012,REALIZZATO,MANIAGO,UD,2885267630
H3G ITALIA,30/05/2012,REALIZZATO,MANIAGO,UD,2392497071
H3G ITALIA,30/05/2012,REALIZZATO,MANIAGO,UD,2889421655
H3G ITALIA,30/05/2012,REALIZZATO,MANIAGO,UD,639553670
H3G ITALIA,30/05/2012,REALIZZATO,MANIAGO,UD,2596189215
H3G ITALIA,30/05/2012,REALIZZATO,MANIAGO,UD,3507785511
H3G ITALIA,30/05/2012,REALIZZATO,MANIAGO,UD,2065509762
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,1820280603
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,1835088617
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,1305127699
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,2184367252
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,1507572098
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,2223224009
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,3581984621
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,2196482339
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,2325843712
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,3634488994
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,3634488225
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,878112927
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,3587963242
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,3588064030
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,1082956068
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,1127231225
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,2385882159
H3G ITALIA,01/06/2012,REALIZZATO,PREMARIACCO,UD,1835620422
H3G ITALIA,11/06/2012,REALIZZATO,PORPETTO,UD,1236409523
H3G ITALIA,11/06/2012,REALIZZATO,PORPETTO,UD,3043198447
H3G ITALIA,11/06/2012,REALIZZATO,PORPETTO,UD,2951110699
H3G ITALIA,11/06/2012,REALIZZATO,PORPETTO,UD,1507568292
H3G ITALIA,11/06/2012,REALIZZATO,PORPETTO,UD,1739287390
H3G ITALIA,11/06/2012,REALIZZATO,PORPETTO,UD,2099819995
H3G ITALIA,11/06/2012,REALIZZATO,PORPETTO,UD,1739200221
H3G ITALIA,11/06/2012,REALIZZATO,PORPETTO,UD,1739206289
H3G ITALIA,11/06/2012,REALIZZATO,PORPETTO,UD,1739206290
H3G ITALIA,15/06/2012,REALIZZATO,PORPETTO,UD,1766729924
H3G ITALIA,15/06/2012,REALIZZATO,PORPETTO,UD,1999305699
H3G ITALIA,15/06/2012,REALIZZATO,PORPETTO,UD,2477023377
H3G ITALIA,15/06/2012,REALIZZATO,PORPETTO,UD,2926060284
H3G ITALIA,15/06/2012,REALIZZATO,PORPETTO,UD,2931249042
H3G ITALIA,15/06/2012,REALIZZATO,PORPETTO,UD,2931249054
H3G ITALIA,15/06/2012,REALIZZATO,PORPETTO,UD,2931249080
H3G ITALIA,15/06/2012,REALIZZATO,PORPETTO,UD,2931249903
H3G ITALIA,15/06/2012,REALIZZATO,PORPETTO,UD,2931811283
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,UD,2932440019
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,UD,2932440022
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,UD,2932440027
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,UD,2932440030
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,UD,2941997826
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,UD,2941997827
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,PN,2941997828
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,PN,2941997829
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,PN,2942111704
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,PN,2942111710
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,PN,2942111711
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,PN,2942131435
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,PN,2942131436
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,PN,2942111703
H3G ITALIA,21/06/2012,REALIZZATO,BASILIANO,PN,2942131447
H3G ITALIA,21/06/2012,REALIZZATO,POLCENIGO,PN,2942145450
H3G ITALIA,21/06/2012,REALIZZATO,POLCENIGO,PN,2943285200
H3G ITALIA,21/06/2012,REALIZZATO,POLCENIGO,PN,2943285203
H3G ITALIA,26/06/2012,REALIZZATO,POLCENIGO,PN,2943285212
H3G ITALIA,26/06/2012,REALIZZATO,POLCENIGO,PN,2943285213
H3G ITALIA,26/06/2012,REALIZZATO,POLCENIGO,PN,2943285219
H3G ITALIA,26/06/2012,REALIZZATO,POLCENIGO,PN,2943285221
H3G ITALIA,26/06/2012,REALIZZATO,POLCENIGO,PN,2943285224
H3G ITALIA,26/06/2012,REALIZZATO,POLCENIGO,PN,2943285225
H3G ITALIA,26/06/2012,REALIZZATO,POLCENIGO,PN,2943287337
H3G ITALIA,26/06/2012,REALIZZATO,POLCENIGO,PN,2946234968
H3G ITALIA,26/06/2012,REALIZZATO,POLCENIGO,PN,2946234982
H3G ITALIA,04/07/2012,REALIZZATO,POLCENIGO,PN,2946234992
H3G ITALIA,04/07/2012,REALIZZATO,POLCENIGO,PN,2946234993
H3G ITALIA,04/07/2012,REALIZZATO,POLCENIGO,PN,2946235008
H3G ITALIA,04/07/2012,REALIZZATO,POLCENIGO,PN,2946235021
H3G ITALIA,04/07/2012,REALIZZATO,POLCENIGO,PN,2946235028
H3G ITALIA,04/07/2012,REALIZZATO,POLCENIGO,PN,2946235031
H3G ITALIA,04/07/2012,REALIZZATO,MARTIGNACCO,PN,2946273725
H3G ITALIA,04/07/2012,REALIZZATO,MARTIGNACCO,PN,2946273727
H3G ITALIA,04/07/2012,REALIZZATO,MARTIGNACCO,UD,2946273842
H3G ITALIA,09/07/2012,REALIZZATO,MARTIGNACCO,UD,2946273845
H3G ITALIA,09/07/2012,REALIZZATO,MARTIGNACCO,UD,2946273881
H3G ITALIA,09/07/2012,REALIZZATO,MARTIGNACCO,UD,2184096268
H3G ITALIA,09/07/2012,DA REALIZZARE,MARTIGNACCO,UD,2946235030
H3G ITALIA,09/07/2012,DA REALIZZARE,MARTIGNACCO,UD,3061741458
H3G ITALIA,09/07/2012,DA REALIZZARE,MARTIGNACCO,UD,3061741464
H3G ITALIA,09/07/2012,DA REALIZZARE,MARTIGNACCO,UD,3061741470
H3G ITALIA,28/09/2012,DA REALIZZARE,TRIVIGNANO UDINESE,UD,3061741474
H3G ITALIA,28/09/2012,DA REALIZZARE,TRIVIGNANO UDINESE,UD,3109268311
H3G ITALIA,28/09/2012,DA REALIZZARE,TRIVIGNANO UDINESE,UD,3109268320
H3G ITALIA,28/09/2012,DA REALIZZARE,TRIVIGNANO UDINESE,UD,3109271631
H3G ITALIA,28/09/2012,DA REALIZZARE,TRIVIGNANO UDINESE,UD,3112628164
H3G ITALIA,28/09/2012,DA REALIZZARE,TRIVIGNANO UDINESE,UD,3112631029
H3G ITALIA,28/09/2012,DA REALIZZARE,TRIVIGNANO UDINESE,PN,3148619805
H3G ITALIA,01/10/2012,DA REALIZZARE,TRIVIGNANO UDINESE,PN,3148619811
H3G ITALIA,01/10/2012,DA REALIZZARE,TRIVIGNANO UDINESE,PN,3148619817
H3G ITALIA,01/10/2012,DA REALIZZARE,TRIVIGNANO UDINESE,PN,2468479412
H3G ITALIA,01/10/2012,DA REALIZZARE,PORDENONE,PN,3376406006
H3G ITALIA,01/10/2012,DA REALIZZARE,PORDENONE,PN,3376406017
H3G ITALIA,01/10/2012,DA REALIZZARE,PORDENONE,PN,3376406025
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,PN,3376406032
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,PN,3376406033
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,PN,3376406045
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,PN,3376406054
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,PN,3376406063
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,PN,3385573136
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,PN,3385573137
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,PN,3385573139
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,UD,3385573144
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,UD,3385573165
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,UD,3385573169
H3G ITALIA,05/10/2012,DA REALIZZARE,PORDENONE,UD,3385573171
H3G ITALIA,08/10/2012,DA REALIZZARE,PORDENONE,UD,3385573173
H3G ITALIA,08/10/2012,DA REALIZZARE,PORDENONE,UD,3385573190
H3G ITALIA,08/10/2012,DA REALIZZARE,PORDENONE,UD,3385576596
H3G ITALIA,08/10/2012,DA REALIZZARE,PORDENONE,UD,3385576597
H3G ITALIA,08/10/2012,DA REALIZZARE,PORDENONE,UD,3385576599
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,3385576601
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,3395001872
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,3395028478
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,3395028744
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,3395028769
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,3395028809
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,2205420978
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,2942111705
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,3431880650
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,UD,3448551578
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3460184996
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3460185004
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3460185018
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3460185030
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3467619097
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3478784164
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3495174496
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3495174512
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3495174517
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3495174538
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,UD,3495174566
H3G ITALIA,08/10/2012,REALIZZATO,CLAUT,PN,3460182872
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,PN,2942111702
H3G ITALIA,08/10/2012,REALIZZATO,PORDENONE,PN,3609010740
