Data,StatoAttivazione,Identificatore
04/09/2014,DA REALIZZARE,2109599881
04/09/2014,REALIZZATO,2080058393
04/09/2014,REALIZZATO,2098743446
04/09/2014,REALIZZATO,2083098174
04/09/2014,REALIZZATO,2094735187
04/09/2014,REALIZZATO,1756962063
04/09/2014,REALIZZATO,2083118214
04/09/2014,REALIZZATO,1753863405
04/09/2014,REALIZZATO,2595081067
04/09/2014,REALIZZATO,2112028101
04/09/2014,REALIZZATO,2112028104
04/09/2014,REALIZZATO,2112028112
04/09/2014,REALIZZATO,2112028124
04/09/2014,REALIZZATO,2112028137
04/09/2014,REALIZZATO,3430664218
04/09/2014,REALIZZATO,2081056987
04/09/2014,REALIZZATO,3679372042
04/09/2014,REALIZZATO,2022167412
04/09/2014,REALIZZATO,2022167413
04/09/2014,REALIZZATO,2085117464
04/09/2014,REALIZZATO,2087584452
04/09/2014,REALIZZATO,2118893889
04/09/2014,REALIZZATO,2118893894
04/09/2014,REALIZZATO,2119039914
04/09/2014,REALIZZATO,1483529752
04/09/2014,REALIZZATO,1483529750
04/09/2014,REALIZZATO,1483529751
04/09/2014,REALIZZATO,1879928238
04/09/2014,REALIZZATO,2022210135
04/09/2014,REALIZZATO,2022210138
04/09/2014,REALIZZATO,2118958996
04/09/2014,REALIZZATO,2118959013
04/09/2014,REALIZZATO,3105638874
04/09/2014,REALIZZATO,1818896097
04/09/2014,REALIZZATO,1759729310
04/09/2014,REALIZZATO,2022187947
04/09/2014,REALIZZATO,2022187954
04/09/2014,REALIZZATO,2022187958
04/09/2014,REALIZZATO,2194785052
04/09/2014,REALIZZATO,1266346387
04/09/2014,DA REALIZZARE,1701332595
04/09/2014,DA REALIZZARE,1701332595
04/09/2014,DA REALIZZARE,1280526732
05/09/2014,DA REALIZZARE,1703044588
05/09/2014,DA REALIZZARE,1703044590
05/09/2014,DA REALIZZARE,1703044593
05/09/2014,DA REALIZZARE,1240328530
05/09/2014,DA REALIZZARE,1240328633
05/09/2014,DA REALIZZARE,2163132873
05/09/2014,DA REALIZZARE,2163132880
05/09/2014,DA REALIZZARE,2163132890
05/09/2014,DA REALIZZARE,2163132898
05/09/2014,REALIZZATO,1703013243
05/09/2014,REALIZZATO,1703013246
05/09/2014,REALIZZATO,1703013250
05/09/2014,REALIZZATO,1703013254
05/09/2014,REALIZZATO,2245206732
05/09/2014,REALIZZATO,1181010647
05/09/2014,REALIZZATO,1894625724
05/09/2014,REALIZZATO,1599435455
05/09/2014,REALIZZATO,1599445275
05/09/2014,REALIZZATO,1243008463
05/09/2014,REALIZZATO,1362589879
05/09/2014,REALIZZATO,1362589880
11/09/2014,REALIZZATO,679162629
11/09/2014,REALIZZATO,1703044596
11/09/2014,REALIZZATO,2139867097
11/09/2014,REALIZZATO,2139867102
11/09/2014,REALIZZATO,2139867122
11/09/2014,REALIZZATO,2139867135
11/09/2014,REALIZZATO,2213632510
11/09/2014,REALIZZATO,3072121686
11/09/2014,REALIZZATO,3932072932
11/09/2014,REALIZZATO,1599422855
11/09/2014,REALIZZATO,1702869653
11/09/2014,REALIZZATO,1702869659
11/09/2014,REALIZZATO,1607939646
11/09/2014,REALIZZATO,1894625680
11/09/2014,REALIZZATO,1599407944
11/09/2014,REALIZZATO,1599407958
11/09/2014,REALIZZATO,1599422857
11/09/2014,REALIZZATO,1599422860
11/09/2014,REALIZZATO,1600435057
11/09/2014,REALIZZATO,1600449098
11/09/2014,REALIZZATO,3905732591
11/09/2014,REALIZZATO,3905732592
11/09/2014,REALIZZATO,3905732593
11/09/2014,REALIZZATO,1703044581
12/09/2014,REALIZZATO,1703044584
12/09/2014,DA REALIZZARE,1771209426
12/09/2014,DA REALIZZARE,2163132817
12/09/2014,DA REALIZZARE,2163132818
12/09/2014,DA REALIZZARE,2163132826
12/09/2014,DA REALIZZARE,2163132827
12/09/2014,DA REALIZZARE,2163132834
12/09/2014,DA REALIZZARE,2163132835
12/09/2014,DA REALIZZARE,2251079186
16/09/2014,DA REALIZZARE,2251079209
16/09/2014,DA REALIZZARE,2251079214
16/09/2014,DA REALIZZARE,2251079232
16/09/2014,DA REALIZZARE,2027893553
16/09/2014,REALIZZATO,2027893555
16/09/2014,REALIZZATO,2027893556
16/09/2014,REALIZZATO,1763898488
16/09/2014,REALIZZATO,1277545603
16/09/2014,REALIZZATO,2106109654
16/09/2014,REALIZZATO,2337953443
16/09/2014,REALIZZATO,1705815030
16/09/2014,REALIZZATO,1705815370
16/09/2014,REALIZZATO,1705815420
16/09/2014,REALIZZATO,1705815431
16/09/2014,REALIZZATO,1705815433
16/09/2014,REALIZZATO,1705814941
16/09/2014,REALIZZATO,3388276409
16/09/2014,REALIZZATO,3390243466
16/09/2014,REALIZZATO,2298825553
17/09/2014,REALIZZATO,2468092973
17/09/2014,REALIZZATO,2751893953
17/09/2014,REALIZZATO,2293762266
17/09/2014,REALIZZATO,3110847262
17/09/2014,REALIZZATO,1903799907
17/09/2014,REALIZZATO,3750470598
17/09/2014,REALIZZATO,1701671003
17/09/2014,REALIZZATO,1701671003
17/09/2014,REALIZZATO,1438189088
17/09/2014,REALIZZATO,2714485094
17/09/2014,REALIZZATO,2622049843
17/09/2014,REALIZZATO,2634465889
17/09/2014,REALIZZATO,2106054914
17/09/2014,REALIZZATO,2461453342
17/09/2014,REALIZZATO,2583494792
17/09/2014,REALIZZATO,3123858418
17/09/2014,REALIZZATO,2088989322
17/09/2014,REALIZZATO,3552348921
17/09/2014,REALIZZATO,1934826029
17/09/2014,REALIZZATO,2026227321
17/09/2014,REALIZZATO,2089052904
17/09/2014,REALIZZATO,2031624097
17/09/2014,REALIZZATO,3932409216
17/09/2014,REALIZZATO,2122861255
17/09/2014,REALIZZATO,2122861421
17/09/2014,REALIZZATO,2123009349
17/09/2014,REALIZZATO,3231666878
17/09/2014,REALIZZATO,2119048371
17/09/2014,REALIZZATO,14.212823
17/09/2014,REALIZZATO,14.2535658
17/09/2014,REALIZZATO,14.2559049
17/09/2014,REALIZZATO,2310763331
17/09/2014,REALIZZATO,1582867689
17/09/2014,REALIZZATO,2295670749
17/09/2014,REALIZZATO,2119059029
17/09/2014,REALIZZATO,3791508677
17/09/2014,REALIZZATO,1762422629
17/09/2014,REALIZZATO,2757838414
17/09/2014,REALIZZATO,2757838448
17/09/2014,REALIZZATO,3679619609
17/09/2014,REALIZZATO,3679619725
17/09/2014,REALIZZATO,3679619734
17/09/2014,REALIZZATO,3679619739
17/09/2014,REALIZZATO,3679619741
17/09/2014,REALIZZATO,3679619744
17/09/2014,REALIZZATO,3679619745
17/09/2014,REALIZZATO,3679619747
17/09/2014,REALIZZATO,3679619750
17/09/2014,REALIZZATO,3679619796
17/09/2014,REALIZZATO,3679619797
17/09/2014,REALIZZATO,3679619798
17/09/2014,REALIZZATO,3679619800
17/09/2014,REALIZZATO,3679619801
17/09/2014,REALIZZATO,3679619802
17/09/2014,REALIZZATO,1762422630
17/09/2014,REALIZZATO,1762422631
17/09/2014,REALIZZATO,2757838371
17/09/2014,REALIZZATO,2757838403
17/09/2014,REALIZZATO,2757838417
17/09/2014,REALIZZATO,2757838420
17/09/2014,REALIZZATO,2757838423
17/09/2014,REALIZZATO,2757838426
17/09/2014,REALIZZATO,2757838429
17/09/2014,REALIZZATO,2757838432
17/09/2014,REALIZZATO,2757838434
17/09/2014,REALIZZATO,2757838438
17/09/2014,REALIZZATO,2757838441
17/09/2014,REALIZZATO,2757838445
17/09/2014,REALIZZATO,2757838451
17/09/2014,REALIZZATO,2757838454
17/09/2014,REALIZZATO,3791323625
17/09/2014,REALIZZATO,2066258893
17/09/2014,REALIZZATO,3576571368
17/09/2014,REALIZZATO,3576571370
17/09/2014,REALIZZATO,2041776901
17/09/2014,REALIZZATO,2045881748
17/09/2014,REALIZZATO,2045881749
17/09/2014,REALIZZATO,1689136988
17/09/2014,REALIZZATO,1762454709
17/09/2014,REALIZZATO,1762454710
17/09/2014,REALIZZATO,2013621238
17/09/2014,REALIZZATO,2023120675
17/09/2014,REALIZZATO,3225300531
18/09/2014,REALIZZATO,2045851148
18/09/2014,REALIZZATO,3989948007
18/09/2014,REALIZZATO,2045777746
18/09/2014,REALIZZATO,2551043833
18/09/2014,REALIZZATO,2088953582
18/09/2014,REALIZZATO,2121647053
18/09/2014,REALIZZATO,2121644430
18/09/2014,REALIZZATO,2121650026
18/09/2014,REALIZZATO,2121651606
18/09/2014,REALIZZATO,2121652814
18/09/2014,DA REALIZZARE,2121653524
18/09/2014,DA REALIZZARE,2121655240
18/09/2014,DA REALIZZARE,2760748607
18/09/2014,DA REALIZZARE,3737391349
18/09/2014,DA REALIZZARE,3843525796
18/09/2014,DA REALIZZARE,3709437895
19/09/2014,DA REALIZZARE,3709437896
19/09/2014,DA REALIZZARE,3928840195
19/09/2014,DA REALIZZARE,2218951782
19/09/2014,DA REALIZZARE,2218951789
19/09/2014,DA REALIZZARE,2566684574
19/09/2014,DA REALIZZARE,3142603194
19/09/2014,DA REALIZZARE,3319275680
19/09/2014,DA REALIZZARE,3445095280
19/09/2014,DA REALIZZARE,3477028242
19/09/2014,DA REALIZZARE,3477028245
19/09/2014,DA REALIZZARE,845160118
19/09/2014,DA REALIZZARE,2121667117
19/09/2014,DA REALIZZARE,2423077788
19/09/2014,DA REALIZZARE,3030249446
19/09/2014,REALIZZATO,2962246667
19/09/2014,REALIZZATO,3607642478
19/09/2014,REALIZZATO,1383284069
19/09/2014,REALIZZATO,1164714016
19/09/2014,REALIZZATO,3673084115
19/09/2014,REALIZZATO,3673084116
19/09/2014,REALIZZATO,1503327621
19/09/2014,REALIZZATO,2121656318
19/09/2014,REALIZZATO,3234798581
19/09/2014,REALIZZATO,3809803771
19/09/2014,REALIZZATO,3809803785
19/09/2014,REALIZZATO,3809803786
19/09/2014,REALIZZATO,3809803801
19/09/2014,REALIZZATO,3809803808
19/09/2014,REALIZZATO,3809803809
19/09/2014,REALIZZATO,1762520896
19/09/2014,REALIZZATO,1762520897
19/09/2014,REALIZZATO,1762520898
23/09/2014,REALIZZATO,1762520899
23/09/2014,REALIZZATO,1762520902
23/09/2014,REALIZZATO,1762520904
23/09/2014,REALIZZATO,1762520908
23/09/2014,REALIZZATO,1762520922
23/09/2014,REALIZZATO,1762520924
23/09/2014,REALIZZATO,1762520925
23/09/2014,REALIZZATO,1762520926
23/09/2014,REALIZZATO,1762520927
23/09/2014,REALIZZATO,1762520928
23/09/2014,REALIZZATO,2241554117
29/09/2014,REALIZZATO,2241554124
29/09/2014,REALIZZATO,1762520895
29/09/2014,REALIZZATO,2241554119
29/09/2014,REALIZZATO,3761653214
29/09/2014,REALIZZATO,1957999037
29/09/2014,REALIZZATO,867003967
29/09/2014,REALIZZATO,2292546794
29/09/2014,REALIZZATO,2992439207
29/09/2014,REALIZZATO,3809663209
29/09/2014,REALIZZATO,3971508807
29/09/2014,REALIZZATO,2957049801
29/09/2014,REALIZZATO,1772346005
30/09/2014,REALIZZATO,3102046047
30/09/2014,REALIZZATO,3102023793
30/09/2014,REALIZZATO,1500529599
30/09/2014,REALIZZATO,2629675958
30/09/2014,REALIZZATO,1741874049
30/09/2014,REALIZZATO,1741874051
30/09/2014,REALIZZATO,1924916963
30/09/2014,REALIZZATO,1967839773
30/09/2014,REALIZZATO,2257996817
30/09/2014,REALIZZATO,1396439878
30/09/2014,REALIZZATO,2063198330
30/09/2014,REALIZZATO,2063198335
02/10/2014,REALIZZATO,2063198347
02/10/2014,REALIZZATO,1349101259
02/10/2014,REALIZZATO,1959410699
02/10/2014,REALIZZATO,3659846292
02/10/2014,REALIZZATO,3659846296
02/10/2014,REALIZZATO,3659852034
02/10/2014,REALIZZATO,3659856975
02/10/2014,REALIZZATO,3739796369
02/10/2014,REALIZZATO,2204291187
02/10/2014,REALIZZATO,1421008021
02/10/2014,REALIZZATO,3755453638
10/10/2014,REALIZZATO,3834500265
10/10/2014,REALIZZATO,1344310975
10/10/2014,REALIZZATO,3506974370
10/10/2014,REALIZZATO,3880999149
10/10/2014,REALIZZATO,3880999150
10/10/2014,REALIZZATO,3880999603
10/10/2014,REALIZZATO,2517589031
10/10/2014,REALIZZATO,2456016002
10/10/2014,REALIZZATO,2465363193
10/10/2014,REALIZZATO,2495055713
10/10/2014,REALIZZATO,2495055771
10/10/2014,REALIZZATO,2495055824
10/10/2014,REALIZZATO,2441621977
10/10/2014,REALIZZATO,1740240284
10/10/2014,DA REALIZZARE,2500420592
10/10/2014,DA REALIZZARE,3688187924
10/10/2014,DA REALIZZARE,2488469296
10/10/2014,DA REALIZZARE,2488469304
10/10/2014,DA REALIZZARE,1596116618
10/10/2014,DA REALIZZARE,2400456687
10/10/2014,DA REALIZZARE,2411275737
10/10/2014,DA REALIZZARE,2411287233
10/10/2014,DA REALIZZARE,2515271493
10/10/2014,DA REALIZZARE,2516458527
14/10/2014,DA REALIZZARE,2517508377
14/10/2014,DA REALIZZARE,2517508389
14/10/2014,REALIZZATO,2517567470
14/10/2014,REALIZZATO,1825178360
14/10/2014,REALIZZATO,1825178362
14/10/2014,REALIZZATO,1825179130
14/10/2014,REALIZZATO,3182587309
14/10/2014,REALIZZATO,821988568
14/10/2014,REALIZZATO,1825177497
14/10/2014,REALIZZATO,932580202
14/10/2014,REALIZZATO,1825177491
14/10/2014,REALIZZATO,932574239
14/10/2014,REALIZZATO,932574241
14/10/2014,REALIZZATO,932574242
14/10/2014,DA REALIZZARE,932574244
15/10/2014,DA REALIZZARE,932574245
15/10/2014,DA REALIZZARE,932574246
15/10/2014,DA REALIZZARE,932574248
15/10/2014,DA REALIZZARE,932574250
15/10/2014,DA REALIZZARE,932574252
15/10/2014,DA REALIZZARE,932574256
15/10/2014,DA REALIZZARE,932574257
15/10/2014,DA REALIZZARE,932574258
15/10/2014,REALIZZATO,1825177494
15/10/2014,REALIZZATO,1572454488
15/10/2014,REALIZZATO,3632229041
15/10/2014,REALIZZATO,3632229054
16/10/2014,REALIZZATO,3632229056
16/10/2014,REALIZZATO,3632229086
16/10/2014,REALIZZATO,3632231399
16/10/2014,REALIZZATO,3632231411
16/10/2014,REALIZZATO,3632231421
16/10/2014,REALIZZATO,2133530581
17/10/2014,REALIZZATO,1824092656
17/10/2014,REALIZZATO,1911408043
17/10/2014,REALIZZATO,2817694494
17/10/2014,REALIZZATO,2817694495
17/10/2014,REALIZZATO,2817694496
17/10/2014,REALIZZATO,2133962610
17/10/2014,REALIZZATO,3632229040
17/10/2014,REALIZZATO,3632231470
17/10/2014,REALIZZATO,597423551
17/10/2014,REALIZZATO,1966828821
17/10/2014,REALIZZATO,3632231409
17/10/2014,REALIZZATO,3632231437
20/10/2014,REALIZZATO,3632231475
20/10/2014,REALIZZATO,3632231487
20/10/2014,REALIZZATO,3632231509
20/10/2014,REALIZZATO,3632231589
20/10/2014,REALIZZATO,3632231620
20/10/2014,REALIZZATO,3632231700
20/10/2014,REALIZZATO,1740734143
20/10/2014,REALIZZATO,2313697293
20/10/2014,REALIZZATO,2313697298
20/10/2014,REALIZZATO,2313697299
20/10/2014,REALIZZATO,2313697300
20/10/2014,REALIZZATO,2313697301
20/10/2014,REALIZZATO,2313697302
20/10/2014,REALIZZATO,2313697303
20/10/2014,REALIZZATO,2313697304
20/10/2014,REALIZZATO,2313697305
20/10/2014,REALIZZATO,1983541651
20/10/2014,REALIZZATO,2913780002
20/10/2014,REALIZZATO,3337391086
20/10/2014,REALIZZATO,3337391087
20/10/2014,REALIZZATO,3337391088
20/10/2014,REALIZZATO,3337391089
21/10/2014,REALIZZATO,2544937661
21/10/2014,REALIZZATO,3337391082
21/10/2014,REALIZZATO,3337391083
21/10/2014,REALIZZATO,3337391084
21/10/2014,REALIZZATO,3337391085
21/10/2014,REALIZZATO,1718517803
23/10/2014,REALIZZATO,2901865683
23/10/2014,REALIZZATO,823744666
23/10/2014,REALIZZATO,1657896452
23/10/2014,REALIZZATO,1657896453
23/10/2014,REALIZZATO,1863680359
23/10/2014,REALIZZATO,1066388684
23/10/2014,REALIZZATO,1863680360
23/10/2014,REALIZZATO,1863680361
23/10/2014,DA REALIZZARE,946494559
23/10/2014,DA REALIZZARE,1401717599
23/10/2014,DA REALIZZARE,1370019170
23/10/2014,DA REALIZZARE,2329434463
23/10/2014,DA REALIZZARE,2329430502
23/10/2014,DA REALIZZARE,1104322847
23/10/2014,DA REALIZZARE,919791155
23/10/2014,DA REALIZZARE,2422014270
23/10/2014,DA REALIZZARE,2409325608
23/10/2014,DA REALIZZARE,1144130424
23/10/2014,DA REALIZZARE,1145450835
23/10/2014,DA REALIZZARE,2456199238
23/10/2014,REALIZZATO,1782676237
23/10/2014,REALIZZATO,1288392469
23/10/2014,REALIZZATO,1461822680
23/10/2014,REALIZZATO,1461822715
24/10/2014,REALIZZATO,1920935885
24/10/2014,REALIZZATO,1924213374
24/10/2014,REALIZZATO,1302113729
24/10/2014,REALIZZATO,1302113738
24/10/2014,REALIZZATO,2411530610
24/10/2014,REALIZZATO,1369515652
24/10/2014,REALIZZATO,1784124795
24/10/2014,REALIZZATO,1787959866
24/10/2014,REALIZZATO,1784124971
24/10/2014,REALIZZATO,3160420844
24/10/2014,REALIZZATO,2904171512
24/10/2014,REALIZZATO,3589590214
27/10/2014,REALIZZATO,857599065
27/10/2014,REALIZZATO,1379410931
27/10/2014,REALIZZATO,3786826211
27/10/2014,REALIZZATO,1145588508
27/10/2014,REALIZZATO,3015472907
27/10/2014,REALIZZATO,2537216444
27/10/2014,REALIZZATO,2540740447
27/10/2014,DA REALIZZARE,1873747021
27/10/2014,DA REALIZZARE,1335549364
27/10/2014,DA REALIZZARE,1850876920
27/10/2014,DA REALIZZARE,2972080999
27/10/2014,DA REALIZZARE,1926732318
27/10/2014,DA REALIZZARE,3431122604
27/10/2014,DA REALIZZARE,3544446193
27/10/2014,DA REALIZZARE,3901129543
27/10/2014,DA REALIZZARE,3603606572
28/10/2014,DA REALIZZARE,1571330500
28/10/2014,DA REALIZZARE,1571443798
28/10/2014,DA REALIZZARE,1740229926
28/10/2014,DA REALIZZARE,1740131844
28/10/2014,DA REALIZZARE,3008694649
28/10/2014,DA REALIZZARE,1260272382
28/10/2014,REALIZZATO,2110629766
28/10/2014,REALIZZATO,1659407024
28/10/2014,REALIZZATO,603118398
28/10/2014,REALIZZATO,603118401
28/10/2014,REALIZZATO,739716667
28/10/2014,REALIZZATO,3901590340
28/10/2014,REALIZZATO,3902372803
28/10/2014,REALIZZATO,3902372816
28/10/2014,REALIZZATO,1298233932
28/10/2014,REALIZZATO,2126517295
28/10/2014,REALIZZATO,3100606318
28/10/2014,REALIZZATO,3075946344
28/10/2014,REALIZZATO,3104627088
28/10/2014,REALIZZATO,3704539905
28/10/2014,REALIZZATO,1759729322
28/10/2014,REALIZZATO,2194847775
28/10/2014,REALIZZATO,1677779265
28/10/2014,REALIZZATO,2081977523
30/10/2014,REALIZZATO,2082000069
30/10/2014,REALIZZATO,2115503772
30/10/2014,REALIZZATO,1289500238
30/10/2014,REALIZZATO,2081076270
30/10/2014,REALIZZATO,2081935966
30/10/2014,REALIZZATO,2089047395
30/10/2014,DA REALIZZARE,2094086188
30/10/2014,DA REALIZZARE,3398954086
30/10/2014,DA REALIZZARE,845089335
30/10/2014,DA REALIZZARE,845089559
30/10/2014,DA REALIZZARE,845089578
30/10/2014,DA REALIZZARE,3083196833
03/11/2014,DA REALIZZARE,2401890315
03/11/2014,DA REALIZZARE,2401890316
03/11/2014,DA REALIZZARE,2401890317
03/11/2014,DA REALIZZARE,3253316011
03/11/2014,DA REALIZZARE,2157545632
03/11/2014,DA REALIZZARE,2157611315
03/11/2014,REALIZZATO,2401890318
03/11/2014,REALIZZATO,2245298468
03/11/2014,REALIZZATO,588553875
03/11/2014,REALIZZATO,1961527035
03/11/2014,REALIZZATO,1985847945
03/11/2014,REALIZZATO,1985847954
03/11/2014,REALIZZATO,2850393126
03/11/2014,REALIZZATO,1742581044
03/11/2014,REALIZZATO,3064717507
03/11/2014,REALIZZATO,3066256823
03/11/2014,REALIZZATO,3066256832
03/11/2014,REALIZZATO,3066257633
03/11/2014,REALIZZATO,3066257639
03/11/2014,REALIZZATO,3066257642
03/11/2014,REALIZZATO,3066257643
03/11/2014,REALIZZATO,3066257645
03/11/2014,REALIZZATO,3066257647
03/11/2014,REALIZZATO,3066257651
04/11/2014,REALIZZATO,3066257652
04/11/2014,REALIZZATO,3066257653
04/11/2014,REALIZZATO,3066257654
04/11/2014,REALIZZATO,3066257664
04/11/2014,REALIZZATO,1723398922
04/11/2014,REALIZZATO,1723399837
04/11/2014,REALIZZATO,1869150973
04/11/2014,DA REALIZZARE,796676073
04/11/2014,DA REALIZZARE,3311806268
04/11/2014,DA REALIZZARE,3468301739
04/11/2014,DA REALIZZARE,3511170782
04/11/2014,DA REALIZZARE,3511170783
17/11/2014,DA REALIZZARE,2381864865
17/11/2014,DA REALIZZARE,2427055622
17/11/2014,DA REALIZZARE,3260011472
17/11/2014,REALIZZATO,3431528685
17/11/2014,REALIZZATO,3338305255
17/11/2014,REALIZZATO,3338316589
17/11/2014,REALIZZATO,3765023027
17/11/2014,REALIZZATO,1210312847
17/11/2014,REALIZZATO,3523414196
17/11/2014,REALIZZATO,3577035019
17/11/2014,REALIZZATO,3577087911
17/11/2014,REALIZZATO,3577087135
17/11/2014,REALIZZATO,3577087912
17/11/2014,REALIZZATO,3577087146
17/11/2014,REALIZZATO,3800729403
17/11/2014,REALIZZATO,3545458582
17/11/2014,REALIZZATO,3576653723
17/11/2014,REALIZZATO,3576649012
17/11/2014,REALIZZATO,3576649015
17/11/2014,REALIZZATO,3576722261
18/11/2014,REALIZZATO,3576723371
18/11/2014,REALIZZATO,3576736890
18/11/2014,REALIZZATO,3576897719
18/11/2014,REALIZZATO,3576976356
18/11/2014,REALIZZATO,3591960861
18/11/2014,REALIZZATO,3592009311
18/11/2014,REALIZZATO,3645927901
18/11/2014,REALIZZATO,3780740187
18/11/2014,REALIZZATO,2520484692
18/11/2014,REALIZZATO,2697111812
18/11/2014,REALIZZATO,3292583876
18/11/2014,REALIZZATO,3292585479
19/11/2014,REALIZZATO,3292583878
19/11/2014,REALIZZATO,3292583879
19/11/2014,REALIZZATO,3576653502
19/11/2014,REALIZZATO,3576653503
19/11/2014,REALIZZATO,3576653504
19/11/2014,REALIZZATO,3576653748
19/11/2014,REALIZZATO,2396630508
19/11/2014,REALIZZATO,2396630532
19/11/2014,REALIZZATO,1232776492
19/11/2014,REALIZZATO,3790202760
19/11/2014,REALIZZATO,3245939805
19/11/2014,REALIZZATO,2915823684
20/11/2014,REALIZZATO,3223560478
20/11/2014,REALIZZATO,3110796468
20/11/2014,REALIZZATO,3470223969
20/11/2014,REALIZZATO,2594258712
20/11/2014,REALIZZATO,1934840158
20/11/2014,REALIZZATO,3580670594
20/11/2014,REALIZZATO,3838724648
20/11/2014,REALIZZATO,3838724661
20/11/2014,REALIZZATO,1187016500
20/11/2014,REALIZZATO,1187016507
20/11/2014,REALIZZATO,3456164359
20/11/2014,REALIZZATO,3919465851
21/11/2014,REALIZZATO,1187016499
21/11/2014,REALIZZATO,1187016501
21/11/2014,REALIZZATO,1187016502
21/11/2014,REALIZZATO,1187016503
21/11/2014,REALIZZATO,1187016505
21/11/2014,REALIZZATO,1187016506
21/11/2014,DA REALIZZARE,1187016508
21/11/2014,DA REALIZZARE,1187016504
21/11/2014,DA REALIZZARE,2641939884
